model_name	embedding_model_name	generate_background	task_started	task_finished	executed_on	agent	extractor	method	source_db_path	target_db_path	source_collection	num_training	num_testing	num_validation	stratified_collection	fields_to_mask	fields_to_predict	report_path	working_directory	results	ontology	preds	tp	fp	fn	other	tp_list	fp_list	fn_list	new_terms	rows	masked_id	feature_label	feature_definition	feature_aliases	expected_relationships	feature_logical_definition	masked_original_id	predicted_relationships	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives	additional_collections	id	label	definition	aliases	relationships	logical_definition	original_id
gpt-4	openai:	True	2023-09-01 11:38:07.349094	2023-09-01 12:06:46.156873	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2793333333333333, 'recall': 0.34333333333333327, 'f1_score': 0.279952380952381, 'accuracy': 0.21285714285714288, 'specificity': 0.0, 'true_positives': 35, 'true_negatives': 0, 'false_positives': 141, 'false_negatives': 70}	cl	all	1	0	0.5	[('subClassOf', 'TrophoblastCell', 'PredictedMoreGeneralThan', 'ChorionicTrophoblastCell')]	[('PartOf', 'ChorionMembrane')]	[]	[]	[]	[{'term_id': 'CL:4040001', 'term_label': 'chorionic girdle cell', 'pred': 'subClassOf', 'expected_tgt': 'ChorionicTrophoblastCell', 'outcome': 'tp[more_general]'}]	ChorionicGirdleCell	chorionic girdle cell	A horse-specific, highly invasive trophoblast cell that invades the endometrium where it forms endometrial cups.		[{'predicate': 'subClassOf', 'target': 'ChorionicTrophoblastCell'}]		CL:4040001	[{'predicate': 'PartOf', 'target': 'ChorionMembrane'}, {'predicate': 'subClassOf', 'target': 'TrophoblastCell'}, {'predicate': 'FoundInTaxon', 'target': 'Equus caballus'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	1								
gpt-4	openai:	True	2023-09-01 11:38:07.349094	2023-09-01 12:06:46.156873	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2793333333333333, 'recall': 0.34333333333333327, 'f1_score': 0.279952380952381, 'accuracy': 0.21285714285714288, 'specificity': 0.0, 'true_positives': 35, 'true_negatives': 0, 'false_positives': 141, 'false_negatives': 70}	cl	all	0	1	1.0	[]	[]	[('DevelopsInto', 'TypeIIPneumocyte')]	[('subClassOf', 'Pneumocyte')]	['LungCell']	[{'term_id': 'CL:4040003', 'term_label': 'fetal pre-type II pulmonary alveolar epithelial cell', 'pred': 'DevelopsInto', 'predicted_tgt': 'TypeIIPneumocyte', 'outcome': 'fp'}]	FetalPreTypeIIPneumocyte	fetal pre-type II pneumocyte	Precursor of type II pneumocyte. These cells do not have lamellar bodies, which are a marker of type II pneumocyte maturity.		[{'predicate': 'subClassOf', 'target': 'Pneumocyte'}]		CL:4040003	[{'predicate': 'DevelopsInto', 'target': 'TypeIIPneumocyte'}, {'predicate': 'LacksIntracellularPart', 'target': 'LamellarBody'}, {'predicate': 'subClassOf', 'target': 'LungCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	1								
gpt-4	openai:	True	2023-09-01 11:38:07.349094	2023-09-01 12:06:46.156873	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2793333333333333, 'recall': 0.34333333333333327, 'f1_score': 0.279952380952381, 'accuracy': 0.21285714285714288, 'specificity': 0.0, 'true_positives': 35, 'true_negatives': 0, 'false_positives': 141, 'false_negatives': 70}	cl	all	0	1	3.5	[('DevelopsFrom', 'Spermatid', 'PredictedMoreGeneralThan', 'EarlySpermatid')]	[]	[('subClassOf', 'AnimalCell')]	[('CapableOf', 'SpermatidDevelopment'), ('subClassOf', 'Spermatid'), ('PartOf', 'MaleReproductiveSystem')]	['FullyDevelopedAcrosome', 'ElongatedMorphology', 'TranscriptionallyInert']	[{'term_id': 'CL:4030037', 'term_label': 'late spermatid', 'pred': 'DevelopsFrom', 'expected_tgt': 'EarlySpermatid', 'outcome': 'tp[more_general]'}, {'term_id': 'CL:4030037', 'term_label': 'late spermatid', 'pred': 'subClassOf', 'predicted_tgt': 'AnimalCell', 'outcome': 'fp'}]	LateSpermatid	late spermatid	A spermatid in a late stage of maturation that has an elongated morphology and is transcriptionally inert when the acrosome is fully developed.		[{'predicate': 'PartOf', 'target': 'MaleReproductiveSystem'}, {'predicate': 'DevelopsFrom', 'target': 'EarlySpermatid'}, {'predicate': 'CapableOf', 'target': 'SpermatidDevelopment'}, {'predicate': 'subClassOf', 'target': 'Spermatid'}]		CL:4030037	[{'predicate': 'DevelopsFrom', 'target': 'Spermatid'}, {'predicate': 'subClassOf', 'target': 'AnimalCell'}, {'predicate': 'HasCharacteristic', 'target': 'ElongatedMorphology'}, {'predicate': 'HasCharacteristic', 'target': 'TranscriptionallyInert'}, {'predicate': 'HasPart', 'target': 'FullyDevelopedAcrosome'}]	0.0	0.0	0.0	0.0	0.0	0	0	5	4								
gpt-4	openai:	True	2023-09-01 11:38:07.349094	2023-09-01 12:06:46.156873	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-4	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2793333333333333, 'recall': 0.34333333333333327, 'f1_score': 0.279952380952381, 'accuracy': 0.21285714285714288, 'specificity': 0.0, 'true_positives': 35, 'true_negatives': 0, 'false_positives': 141, 'false_negatives': 70}	cl	all	2	0	1.0	[]	[('PartOf', 'DentalPulp'), ('subClassOf', 'StemCell')]	[]	[('subClassOf', 'DentalPulpCell')]	[]	[{'term_id': 'CL:4030035', 'term_label': 'dental pulp stem cell', 'pred': 'subClassOf', 'expected_tgt': 'StemCell', 'outcome': 'true_positive'}]	DentalPulpStemCell	dental pulp stem cell	A dental pulp cell that possesses stem-cell-like qualities, including self-renewal capability and multi-lineage differentiation.		[{'predicate': 'subClassOf', 'target': 'StemCell'}, {'predicate': 'subClassOf', 'target': 'DentalPulpCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'StemCell'}, {'predicate': 'PartOf', 'target': 'DentalPulp'}]	CL:4030035	[{'predicate': 'PartOf', 'target': 'DentalPulp'}, {'predicate': 'subClassOf', 'target': 'StemCell'}]	0.5	0.5	0.5	0.3333333333333333	0.0	1	0	1	1								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	6	0	0.5	[('subClassOf', 'ProfessionalAntigenPresentingCell', 'PredictedMoreGeneralThan', 'DendriticCell'), ('subClassOf', 'MononuclearCell', 'PredictedMoreGeneralThan', 'DendriticCell')]	[('HasPart', 'MHCClassIIProteinComplex'), ('LacksPlasmaMembranePart', 'CD3Epsilon'), ('LacksPlasmaMembranePart', 'CD19Molecule'), ('LacksPlasmaMembranePart', 'CD34Molecule'), ('CapableOf', 'CytokineProduction'), ('CapableOf', 'RegulationOfTCellDifferentiation')]	[]	[]	['ProteinContainingMaterialEntity']	[{'term_id': 'CL:4033045', 'term_label': 'lung migratory dendritic cell', 'pred': 'subClassOf', 'expected_tgt': 'DendriticCell', 'outcome': 'tp[more_general]'}]	LungMigratoryDendriticCell	lung migratory dendritic cell	A dendritic cell that captures antigens in a lung and migrates to a lymph node or to the spleen to activate T cells.		[{'predicate': 'subClassOf', 'target': 'DendriticCell'}]		CL:4033045	[{'predicate': 'HasPart', 'target': 'MHCClassIIProteinComplex'}, {'predicate': 'LacksPlasmaMembranePart', 'target': 'CD3Epsilon'}, {'predicate': 'LacksPlasmaMembranePart', 'target': 'CD19Molecule'}, {'predicate': 'LacksPlasmaMembranePart', 'target': 'CD34Molecule'}, {'predicate': 'CapableOf', 'target': 'CytokineProduction'}, {'predicate': 'CapableOf', 'target': 'RegulationOfTCellDifferentiation'}, {'predicate': 'subClassOf', 'target': 'MononuclearCell'}, {'predicate': 'subClassOf', 'target': 'ProfessionalAntigenPresentingCell'}, {'predicate': 'SubclassOf', 'target': 'ProteinContainingMaterialEntity'}]	0.0	0.0	0.0	0.0	0.0	0	0	9	1								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	0	0	1.0	[]	[]	[]	[('subClassOf', 'ONBipolarCell')]	['ONBlueConeBipolarCell']	[]	ONBlueConeBipolarCell	ON-blue cone bipolar cell	An ON bipolar cell type with dendrites selectively contacting S-cones.		[{'predicate': 'subClassOf', 'target': 'ONBipolarCell'}]		CL:4033019	[{'predicate': 'subClassOf', 'target': 'ONBlueConeBipolarCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	0	0	1.0	[]	[]	[]	[('subClassOf', 'OFFBipolarCell')]	['TriadAssociatedContacts', 'RegularlyBranchingAndVaricoseAxonTerminal', 'StratifiesNarrowlyInInnerPlexiformLayer', 'CalbindinPositiveBipolarCell', 'LargeDendriticField']	[]	DiffuseBipolar3aCell	diffuse bipolar 3a cell	An OFF calbindin-positive bipolar cell that has a large dendritic field and stratifies narrowly close to the middle of the inner plexiform layer. Its axon terminal is characterized by regularly branching and varicose processes resembling beads on a string. Most of DB3a contacts with cones are triad-associated.		[{'predicate': 'subClassOf', 'target': 'OFFBipolarCell'}]		CL:4033029	[{'predicate': 'HasCharacteristic', 'target': 'LargeDendriticField'}, {'predicate': 'HasCharacteristic', 'target': 'StratifiesNarrowlyInInnerPlexiformLayer'}, {'predicate': 'HasCharacteristic', 'target': 'RegularlyBranchingAndVaricoseAxonTerminal'}, {'predicate': 'HasCharacteristic', 'target': 'TriadAssociatedContacts'}, {'predicate': 'subClassOf', 'target': 'CalbindinPositiveBipolarCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	5	1								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	1	0	2.0	[]	[('subClassOf', 'Spermatid')]	[]	[('PartOf', 'MaleReproductiveSystem'), ('CapableOf', 'SpermatidDevelopment')]	['RoundMorphology', 'RoundSpermatid', 'TranscriptionallyActive']	[{'term_id': 'CL:4030036', 'term_label': 'early spermatid', 'pred': 'subClassOf', 'expected_tgt': 'Spermatid', 'outcome': 'true_positive'}]	EarlySpermatid	early spermatid	A spermatid in an early stage of maturation that has a round morphology and is transcriptionally active.		[{'predicate': 'PartOf', 'target': 'MaleReproductiveSystem'}, {'predicate': 'CapableOf', 'target': 'SpermatidDevelopment'}, {'predicate': 'subClassOf', 'target': 'Spermatid'}]		CL:4030036	[{'predicate': 'subClassOf', 'target': 'RoundSpermatid'}, {'predicate': 'subClassOf', 'target': 'Spermatid'}, {'predicate': 'HasCharacteristic', 'target': 'RoundMorphology'}, {'predicate': 'HasCharacteristic', 'target': 'TranscriptionallyActive'}]	0.25	0.3333333333333333	0.2857142857142857	0.1666666666666666	0.0	1	0	3	2								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	1	0	1.0	[]	[('subClassOf', 'BasalCell')]	[]	[('PartOf', 'AirwaySubmucosalGland')]	['AirwaySubmucosalGlandDuct']	[{'term_id': 'CL:4033024', 'term_label': 'airway submucosal gland duct basal cell', 'pred': 'subClassOf', 'expected_tgt': 'BasalCell', 'outcome': 'true_positive'}]	AirwaySubmucosalGlandDuctBasalCell	airway submucosal gland duct basal cell	A basal cell that is part of a duct of an airway submucosal gland.		[{'predicate': 'PartOf', 'target': 'AirwaySubmucosalGland'}, {'predicate': 'subClassOf', 'target': 'BasalCell'}]		CL:4033024	[{'predicate': 'PartOf', 'target': 'AirwaySubmucosalGlandDuct'}, {'predicate': 'subClassOf', 'target': 'BasalCell'}]	0.5	0.5	0.5	0.3333333333333333	0.0	1	0	1	1								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	2	0	0.0	[]	[('PartOf', 'OuterFibrousLayerOfPerichondrium'), ('subClassOf', 'Fibroblast')]	[]	[]	[]	[{'term_id': 'CL:4033025', 'term_label': 'perichondrial fibroblast', 'pred': 'PartOf', 'expected_tgt': 'OuterFibrousLayerOfPerichondrium', 'outcome': 'true_positive'}, {'term_id': 'CL:4033025', 'term_label': 'perichondrial fibroblast', 'pred': 'subClassOf', 'expected_tgt': 'Fibroblast', 'outcome': 'true_positive'}]	PerichondrialFibroblast	perichondrial fibroblast	A fibroblast that is part of the fibrous layer of the perichondrium. This cell is responsible for collagen fiber production.		[{'predicate': 'PartOf', 'target': 'OuterFibrousLayerOfPerichondrium'}, {'predicate': 'subClassOf', 'target': 'Fibroblast'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Fibroblast'}, {'predicate': 'PartOf', 'target': 'OuterFibrousLayerOfPerichondrium'}]	CL:4033025	[{'predicate': 'subClassOf', 'target': 'Fibroblast'}, {'predicate': 'PartOf', 'target': 'OuterFibrousLayerOfPerichondrium'}]	1.0	1.0	1.0	1.0	0.0	2	0	0	0								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	0	0	1.0	[]	[]	[]	[('subClassOf', 'ONBipolarCell')]	['ONRetinalBipolarCell']	[]	InvaginatingMidgetBipolarCell	invaginating midget bipolar cell	An ON bipolar cell with a small dendritic tree that forms most of the central (invaginating) elements opposite the synaptic ribbon at the cone triad.		[{'predicate': 'subClassOf', 'target': 'ONBipolarCell'}]		CL:4033034	[{'predicate': 'subClassOf', 'target': 'ONRetinalBipolarCell'}, {'predicate': 'ConnectsWith', 'target': 'ConePhotoreceptorCell'}, {'predicate': 'ConnectsWith', 'target': 'MidgetGanglionCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	1								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	1	0	0.0	[]	[('subClassOf', 'MediumSpinyNeuron')]	[]	[]	[]	[{'term_id': 'CL:4030057', 'term_label': 'eccentric medium spiny neuron', 'pred': 'subClassOf', 'expected_tgt': 'MediumSpinyNeuron', 'outcome': 'true_positive'}]	EccentricMediumSpinyNeuron	eccentric medium spiny neuron	A medium spiny neuron that exhibits transcriptional divergence from direct and indirect spiny projection neurons, for example, enrichment in Casz1, Otof, Cacng5 and Pcdh8 noted in mice. Whilst in general medium spiny neurons have been found to be differentially distributed across the basal ganglia, the eccentric medium spiny neuron cell type has been found to be more evenly distributed throughout cerebral nuclei.		[{'predicate': 'subClassOf', 'target': 'MediumSpinyNeuron'}]		CL:4030057	[{'predicate': 'subClassOf', 'target': 'MediumSpinyNeuron'}, {'predicate': 'EnrichedIn', 'target': 'Casz1'}, {'predicate': 'EnrichedIn', 'target': 'Otof'}, {'predicate': 'EnrichedIn', 'target': 'Cacng5'}, {'predicate': 'EnrichedIn', 'target': 'Pcdh8'}]	0.2	1.0	0.3333333333333333	0.2	0.0	1	0	4	0								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	1	1	3.0	[]	[('subClassOf', 'MediumSpinyNeuron')]	[('PartOf', 'DorsalStriatum')]	[('HasSomaLocation', 'DorsalStriatum'), ('Expresses', 'D1A_dopamineReceptor'), ('Expresses', 'D2_dopamineReceptor')]	['DRD2', 'DRD1']	[{'term_id': 'CL:4030050', 'term_label': 'D1/D2-hybrid medium spiny neuron', 'pred': 'PartOf', 'predicted_tgt': 'DorsalStriatum', 'outcome': 'fp'}, {'term_id': 'CL:4030050', 'term_label': 'D1/D2-hybrid medium spiny neuron', 'pred': 'subClassOf', 'expected_tgt': 'MediumSpinyNeuron', 'outcome': 'true_positive'}]	D1D2HybridMediumSpinyNeuron	D1/D2-hybrid medium spiny neuron	A medium spiny neuron that expresses both DRD1 and DRD2 and is part of an extra-striosomal part of dorsal striatum.		[{'predicate': 'HasSomaLocation', 'target': 'DorsalStriatum'}, {'predicate': 'Expresses', 'target': 'D1A_dopamineReceptor'}, {'predicate': 'Expresses', 'target': 'D2_dopamineReceptor'}, {'predicate': 'subClassOf', 'target': 'MediumSpinyNeuron'}]		CL:4030050	[{'predicate': 'Expresses', 'target': 'DRD1'}, {'predicate': 'Expresses', 'target': 'DRD2'}, {'predicate': 'PartOf', 'target': 'DorsalStriatum'}, {'predicate': 'subClassOf', 'target': 'MediumSpinyNeuron'}]	0.25	0.25	0.25	0.1428571428571428	0.0	1	0	3	3								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	2	0	0.0	[]	[('subClassOf', 'AlveolarMacrophage'), ('LocatedIn', 'AlveolusOfLung')]	[]	[]	['Metallothionein', 'ImmuneCell']	[{'term_id': 'CL:4033042', 'term_label': 'metallothionein-positive alveolar macrophage', 'pred': 'subClassOf', 'expected_tgt': 'AlveolarMacrophage', 'outcome': 'true_positive'}]	MetallothioneinPositiveAlveolarMacrophage	metallothionein-positive alveolar macrophage	An alveolar macrophage that expresses metallothionein.		[{'predicate': 'subClassOf', 'target': 'AlveolarMacrophage'}]		CL:4033042	[{'predicate': 'HasPlasmaMembranePart', 'target': 'Metallothionein'}, {'predicate': 'LocatedIn', 'target': 'AlveolusOfLung'}, {'predicate': 'subClassOf', 'target': 'AlveolarMacrophage'}, {'predicate': 'subClassOf', 'target': 'ImmuneCell'}]	0.25	1.0	0.4	0.25	0.0	1	0	3	0								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	0	0	1.0	[]	[]	[]	[('subClassOf', 'ONBipolarCell')]	['BipolarCell', 'LargeAxonTerminals', 'LargeDendriticField']	[]	DiffuseBipolar6Cell	diffuse bipolar 6 cell	An ON diffuse bipolar cell that has a large dendritic field and large axon terminals, which show little or no overlap. This cell predominantly connects to narrow thorny ganglion cells.		[{'predicate': 'subClassOf', 'target': 'ONBipolarCell'}]		CL:4033032	[{'predicate': 'subClassOf', 'target': 'BipolarCell'}, {'predicate': 'ConnectsTo', 'target': 'NarrowThornyGanglionCell'}, {'predicate': 'HasCharacteristic', 'target': 'LargeAxonTerminals'}, {'predicate': 'HasCharacteristic', 'target': 'LargeDendriticField'}]	0.0	0.0	0.0	0.0	0.0	0	0	4	1								
